Timestamp,Cycle,Phase,Force_N,Material,Confidence,J1,J2,J3
22:45:47.098,2,Gripping,4.00,Wood,87.7,121.0,71.0,74.0
22:45:47.149,2,Gripping,4.25,Wood,87.7,121.0,71.0,74.0
22:45:47.200,2,Gripping,4.50,Wood,87.7,121.0,71.0,74.0
22:45:47.253,2,Gripping,4.75,Wood,87.7,121.0,71.0,74.0
22:45:47.304,2,Gripping,5.00,Wood,87.7,121.0,71.0,74.0
22:45:47.307,2,Gripping (Hold),5.00,Wood,87.7,121.0,71.0,74.0
22:45:49.734,2,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:45:52.161,2,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:45:54.594,2,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:45:55.603,2,Waiting,5.00,Wood,87.7,121.0,71.0,74.0
22:45:56.105,2,Release,0.00,Wood,87.7,121.0,71.0,74.0
22:45:58.535,2,Moving,0.00,Wood,87.7,121.0,71.0,74.0
22:45:59.545,2,Waiting,0.00,Wood,87.7,121.0,71.0,74.0
22:45:59.605,3,Gripping,0.25,Wood,87.7,121.0,71.0,74.0
22:45:59.657,3,Gripping,0.50,Wood,87.7,121.0,71.0,74.0
22:45:59.708,3,Gripping,0.75,Wood,87.7,121.0,71.0,74.0
22:45:59.760,3,Gripping,1.00,Wood,87.7,121.0,71.0,74.0
22:45:59.811,3,Gripping,1.25,Wood,87.7,121.0,71.0,74.0
22:45:59.863,3,Gripping,1.50,Wood,87.7,121.0,71.0,74.0
22:45:59.914,3,Gripping,1.75,Wood,87.7,121.0,71.0,74.0
22:45:59.965,3,Gripping,2.00,Wood,87.7,121.0,71.0,74.0
22:46:00.016,3,Gripping,2.25,Wood,87.7,121.0,71.0,74.0
22:46:00.068,3,Gripping,2.50,Wood,87.7,121.0,71.0,74.0
22:46:00.120,3,Gripping,2.75,Wood,87.7,121.0,71.0,74.0
22:46:00.172,3,Gripping,3.00,Wood,87.7,121.0,71.0,74.0
22:46:00.224,3,Gripping,3.25,Wood,87.7,121.0,71.0,74.0
22:46:00.276,3,Gripping,3.50,Wood,87.7,121.0,71.0,74.0
22:46:00.327,3,Gripping,3.75,Wood,87.7,121.0,71.0,74.0
22:46:00.379,3,Gripping,4.00,Wood,87.7,121.0,71.0,74.0
22:46:00.431,3,Gripping,4.25,Wood,87.7,121.0,71.0,74.0
22:46:00.482,3,Gripping,4.50,Wood,87.7,121.0,71.0,74.0
22:46:00.533,3,Gripping,4.75,Wood,87.7,121.0,71.0,74.0
22:46:00.584,3,Gripping,5.00,Wood,87.7,121.0,71.0,74.0
22:46:00.586,3,Gripping (Hold),5.00,Wood,87.7,121.0,71.0,74.0
22:46:03.011,3,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:46:05.437,3,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:46:07.864,3,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:46:08.873,3,Waiting,5.00,Wood,87.7,121.0,71.0,74.0
22:46:09.374,3,Release,0.00,Wood,87.7,121.0,71.0,74.0
22:46:11.805,3,Moving,0.00,Wood,87.7,121.0,71.0,74.0
22:46:12.817,3,Waiting,0.00,Wood,87.7,121.0,71.0,74.0
22:46:12.878,4,Gripping,0.25,Wood,87.7,121.0,71.0,74.0
22:46:12.929,4,Gripping,0.50,Wood,87.7,121.0,71.0,74.0
22:46:12.980,4,Gripping,0.75,Wood,87.7,121.0,71.0,74.0
22:46:13.032,4,Gripping,1.00,Wood,87.7,121.0,71.0,74.0
22:46:13.083,4,Gripping,1.25,Wood,87.7,121.0,71.0,74.0
22:46:13.134,4,Gripping,1.50,Wood,87.7,121.0,71.0,74.0
22:46:13.186,4,Gripping,1.75,Wood,87.7,121.0,71.0,74.0
22:46:13.238,4,Gripping,2.00,Wood,87.7,121.0,71.0,74.0
22:46:13.290,4,Gripping,2.25,Wood,87.7,121.0,71.0,74.0
22:46:13.342,4,Gripping,2.50,Wood,87.7,121.0,71.0,74.0
22:46:13.393,4,Gripping,2.75,Wood,87.7,121.0,71.0,74.0
22:46:13.446,4,Gripping,3.00,Wood,87.7,121.0,71.0,74.0
22:46:13.498,4,Gripping,3.25,Wood,87.7,121.0,71.0,74.0
22:46:13.548,4,Gripping,3.50,Wood,87.7,121.0,71.0,74.0
22:46:13.600,4,Gripping,3.75,Wood,87.7,121.0,71.0,74.0
22:46:13.652,4,Gripping,4.00,Wood,87.7,121.0,71.0,74.0
22:46:13.703,4,Gripping,4.25,Wood,87.7,121.0,71.0,74.0
22:46:13.755,4,Gripping,4.50,Wood,87.7,121.0,71.0,74.0
22:46:13.807,4,Gripping,4.75,Wood,87.7,121.0,71.0,74.0
22:46:13.858,4,Gripping,5.00,Wood,87.7,121.0,71.0,74.0
22:46:13.858,4,Gripping (Hold),5.00,Wood,87.7,121.0,71.0,74.0
22:46:16.285,4,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:46:18.720,4,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:46:21.150,4,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:46:22.160,4,Waiting,5.00,Wood,87.7,121.0,71.0,74.0
22:46:22.661,4,Release,0.00,Wood,87.7,121.0,71.0,74.0
22:46:25.086,4,Moving,0.00,Wood,87.7,121.0,71.0,74.0
22:46:26.098,4,Waiting,0.00,Wood,87.7,121.0,71.0,74.0
22:46:26.169,5,Gripping,0.25,Wood,87.7,121.0,71.0,74.0
22:46:26.221,5,Gripping,0.50,Wood,87.7,121.0,71.0,74.0
22:46:26.272,5,Gripping,0.75,Wood,87.7,121.0,71.0,74.0
22:46:26.325,5,Gripping,1.00,Wood,87.7,121.0,71.0,74.0
22:46:26.378,5,Gripping,1.25,Wood,87.7,121.0,71.0,74.0
22:46:26.430,5,Gripping,1.50,Wood,87.7,121.0,71.0,74.0
22:46:26.481,5,Gripping,1.75,Wood,87.7,121.0,71.0,74.0
22:46:26.533,5,Gripping,2.00,Wood,87.7,121.0,71.0,74.0
22:46:26.584,5,Gripping,2.25,Wood,87.7,121.0,71.0,74.0
22:46:26.635,5,Gripping,2.50,Wood,87.7,121.0,71.0,74.0
22:46:26.688,5,Gripping,2.75,Wood,87.7,121.0,71.0,74.0
22:46:26.741,5,Gripping,3.00,Wood,87.7,121.0,71.0,74.0
22:46:26.793,5,Gripping,3.25,Wood,87.7,121.0,71.0,74.0
22:46:26.846,5,Gripping,3.50,Wood,87.7,121.0,71.0,74.0
22:46:26.897,5,Gripping,3.75,Wood,87.7,121.0,71.0,74.0
22:46:26.950,5,Gripping,4.00,Wood,87.7,121.0,71.0,74.0
22:46:27.001,5,Gripping,4.25,Wood,87.7,121.0,71.0,74.0
22:46:27.054,5,Gripping,4.50,Wood,87.7,121.0,71.0,74.0
22:46:27.105,5,Gripping,4.75,Wood,87.7,121.0,71.0,74.0
22:46:27.157,5,Gripping,5.00,Wood,87.7,121.0,71.0,74.0
22:46:27.158,5,Gripping (Hold),5.00,Wood,87.7,121.0,71.0,74.0
22:46:29.586,5,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:46:32.014,5,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:46:34.443,5,Moving,5.00,Wood,87.7,121.0,71.0,74.0
22:46:35.450,5,Waiting,5.00,Wood,87.7,121.0,71.0,74.0
22:46:35.952,5,Release,0.00,Wood,87.7,121.0,71.0,74.0
22:46:38.379,5,Moving,0.00,Wood,87.7,121.0,71.0,74.0
22:46:39.386,5,Waiting,0.00,Wood,87.7,121.0,71.0,74.0
