Timestamp,Cycle,Phase,Force_N,Material,Confidence,J1,J2,J3
22:44:25.969,3,Moving,0.00,Wood,88.7,121.0,71.0,74.0
22:44:26.981,3,Waiting,0.00,Wood,88.7,121.0,71.0,74.0
22:44:27.038,4,Gripping,0.25,Wood,88.7,121.0,71.0,74.0
22:44:27.090,4,Gripping,0.50,Wood,88.7,121.0,71.0,74.0
22:44:27.141,4,Gripping,0.75,Wood,88.7,121.0,71.0,74.0
22:44:27.192,4,Gripping,1.00,Wood,88.7,121.0,71.0,74.0
22:44:27.243,4,Gripping,1.25,Wood,88.7,121.0,71.0,74.0
22:44:27.294,4,Gripping,1.50,Wood,88.7,121.0,71.0,74.0
22:44:27.345,4,Gripping,1.75,Wood,88.7,121.0,71.0,74.0
22:44:27.396,4,Gripping,2.00,Wood,88.7,121.0,71.0,74.0
22:44:27.447,4,Gripping,2.25,Wood,88.7,121.0,71.0,74.0
22:44:27.498,4,Gripping,2.50,Wood,88.7,121.0,71.0,74.0
22:44:27.549,4,Gripping,2.75,Wood,88.7,121.0,71.0,74.0
22:44:27.601,4,Gripping,3.00,Wood,88.7,121.0,71.0,74.0
22:44:27.652,4,Gripping,3.25,Wood,88.7,121.0,71.0,74.0
22:44:27.703,4,Gripping,3.50,Wood,88.7,121.0,71.0,74.0
22:44:27.754,4,Gripping,3.75,Wood,88.7,121.0,71.0,74.0
22:44:27.805,4,Gripping,4.00,Wood,88.7,121.0,71.0,74.0
22:44:27.856,4,Gripping,4.25,Wood,88.7,121.0,71.0,74.0
22:44:27.908,4,Gripping,4.50,Wood,88.7,121.0,71.0,74.0
22:44:27.958,4,Gripping,4.75,Wood,88.7,121.0,71.0,74.0
22:44:28.010,4,Gripping,5.00,Wood,88.7,121.0,71.0,74.0
22:44:28.011,4,Gripping (Hold),5.00,Wood,88.7,121.0,71.0,74.0
22:44:30.435,4,Moving,5.00,Wood,88.7,121.0,71.0,74.0
22:44:32.862,4,Moving,5.00,Wood,88.7,121.0,71.0,74.0
22:44:35.287,4,Moving,5.00,Wood,88.7,121.0,71.0,74.0
22:44:36.294,4,Waiting,5.00,Wood,88.7,121.0,71.0,74.0
22:44:36.795,4,Release,0.00,Wood,88.7,121.0,71.0,74.0
22:44:39.230,4,Moving,0.00,Wood,88.7,121.0,71.0,74.0
22:44:40.240,4,Waiting,0.00,Wood,88.7,121.0,71.0,74.0
22:44:40.313,5,Gripping,0.25,Wood,88.7,121.0,71.0,74.0
22:44:40.366,5,Gripping,0.50,Wood,88.7,121.0,71.0,74.0
22:44:40.419,5,Gripping,0.75,Wood,88.7,121.0,71.0,74.0
22:44:40.470,5,Gripping,1.00,Wood,88.7,121.0,71.0,74.0
22:44:40.523,5,Gripping,1.25,Wood,88.7,121.0,71.0,74.0
22:44:40.575,5,Gripping,1.50,Wood,88.7,121.0,71.0,74.0
22:44:40.627,5,Gripping,1.75,Wood,88.7,121.0,71.0,74.0
22:44:40.679,5,Gripping,2.00,Wood,88.7,121.0,71.0,74.0
22:44:40.734,5,Gripping,2.25,Wood,88.7,121.0,71.0,74.0
22:44:40.786,5,Gripping,2.50,Wood,88.7,121.0,71.0,74.0
22:44:40.838,5,Gripping,2.75,Wood,88.7,121.0,71.0,74.0
22:44:40.888,5,Gripping,3.00,Wood,88.7,121.0,71.0,74.0
22:44:40.940,5,Gripping,3.25,Wood,88.7,121.0,71.0,74.0
22:44:40.991,5,Gripping,3.50,Wood,88.7,121.0,71.0,74.0
22:44:41.043,5,Gripping,3.75,Wood,88.7,121.0,71.0,74.0
22:44:41.095,5,Gripping,4.00,Wood,88.7,121.0,71.0,74.0
22:44:41.145,5,Gripping,4.25,Wood,88.7,121.0,71.0,74.0
22:44:41.197,5,Gripping,4.50,Wood,88.7,121.0,71.0,74.0
22:44:41.249,5,Gripping,4.75,Wood,88.7,121.0,71.0,74.0
22:44:41.300,5,Gripping,5.00,Wood,88.7,121.0,71.0,74.0
22:44:41.300,5,Gripping (Hold),5.00,Wood,88.7,121.0,71.0,74.0
22:44:43.728,5,Moving,5.00,Wood,88.7,121.0,71.0,74.0
22:44:46.164,5,Moving,5.00,Wood,88.7,121.0,71.0,74.0
22:44:48.593,5,Moving,5.00,Wood,88.7,121.0,71.0,74.0
22:44:49.602,5,Waiting,5.00,Wood,88.7,121.0,71.0,74.0
22:44:50.103,5,Release,0.00,Wood,88.7,121.0,71.0,74.0
22:44:52.532,5,Moving,0.00,Wood,88.7,121.0,71.0,74.0
22:44:53.541,5,Waiting,0.00,Wood,88.7,121.0,71.0,74.0
